verity_vllm/program/registry/dense.py	501	comp	AttnBlockSoftcap	1	reg
verity_vllm/program/registry/dense.py	559	comp	AttentionHeadSoftcap	1	reg
verity_vllm/program/registry/dense.py	597	comp	AttentionSoftcap	1	reg
verity_vllm/program/registry/fp8.py	83	prim	F32Fabs	1	reg
verity_vllm/program/registry/fp8.py	111	prim	F32Fmaxf	1	reg
verity_vllm/program/registry/fp8.py	117	prim	F32Fminf	1	reg
verity_vllm/program/registry/fp8.py	168	prim	F32ToE4m3Sat	1	reg
verity_vllm/program/registry/fp8.py	182	prim	HopperE4m3QgmmaDot32	1	reg
verity_vllm/program/registry/fp8.py	220	comp	Fp8RowAbsMax	1	reg
verity_vllm/program/registry/fp8.py	241	comp	Fp8RowScale	1	reg
verity_vllm/program/registry/fp8.py	247	comp	Fp8ActQuant	1	reg
verity_vllm/program/registry/fp8.py	264	comp	DotE4m3	1	reg
verity_vllm/program/registry/fp8.py	276	comp	ScaledMmFp8Coordinate	1	reg
verity_vllm/program/registry/fp8.py	292	comp	ScaledMmFp8	1	reg
verity_vllm/program/registry/fp8.py	307	comp	QuantLinearFp8	1	reg
verity_vllm/program/registry/fp8.py	357	comp	Fp8GroupScale	1	reg
verity_vllm/program/registry/fp8.py	367	comp	Fp8GroupQuant	1	reg
verity_vllm/program/registry/fp8.py	386	comp	ScaledMmFp8BlockCoordinate	1	reg
verity_vllm/program/registry/fp8.py	405	comp	ScaledMmFp8Block	1	reg
verity_vllm/program/registry/fp8.py	452	comp	LayerPreFp8	1	reg
verity_vllm/program/registry/fp8.py	481	comp	LayerPostFp8	1	reg
verity_vllm/program/registry/fp8.py	514	comp	ServeFp8	1	reg
verity_vllm/program/registry/hopper.py	71	prim	HopperBF16WgmmaDot16	1	reg
verity_vllm/program/registry/hopper.py	83	prim	Fa3InvSum	1	reg
verity_vllm/program/registry/hopper.py	132	comp	?:name	1	reg
verity_vllm/program/registry/lifted.py	1366	comp	Prefill	1	reg
verity_vllm/program/registry/lifted.py	1386	comp	StepBody	1	reg
verity_vllm/program/registry/lifted.py	1524	comp	LServe	2	reg
verity_vllm/program/registry/lifted.py	1975	comp	LiftedRequest	2	noreg
verity_vllm/program/registry/lifted.py	264	prim	f:f'Lifted[{p.id}]'	1	reg
verity_vllm/program/registry/lifted.py	336	prim	f:f'Lifted[{original_id}]'	?:LIFT_VERSION	reg
verity_vllm/program/registry/lifted.py	1184	comp	f:f'Lifted[{defn.id}]'	?:LIFT_VERSION	reg
verity_vllm/program/registry/lifted.py	1953	comp	?:fn.defn.name	?:fn.defn.version	noreg
verity_vllm/program/registry/lifted.py	410	prim	f:f'LSelect{w}'	1	reg
verity_vllm/program/registry/lifted.py	427	prim	f:f'LIsActive{w}'	1	reg
verity_vllm/program/registry/lifted.py	452	prim	LEnable	1	reg
verity_vllm/program/registry/lifted.py	463	prim	f:f'LBot{w}'	1	reg
verity_vllm/program/registry/lifted.py	542	prim	f:f'LGatherRow{w}x{N}'	1	reg
verity_vllm/program/registry/lifted.py	599	prim	f:f'LFixedSelect{E}x{w}'	1	reg
verity_vllm/program/registry/lifted.py	624	prim	f:f'LStepLive{E}'	1	reg
verity_vllm/program/registry/lifted.py	656	prim	f:f'LIsEOS{E}'	1	reg
verity_vllm/program/registry/lifted.py	677	prim	f:f'LEmitNext[H={H}]'	1	reg
verity_vllm/program/registry/lifted.py	781	prim	f:f'SplitsForSMS{int(num_sms)}'	1	reg
verity_vllm/program/registry/lifted.py	817	prim	f:f'LSplitsForSMS{int(num_sms)}'	1	reg
verity_vllm/program/registry/lifted.py	1219	comp	f:f'Lifted[{sp.defn.id}]'	?:LIFT_VERSION	noreg
verity_vllm/program/registry/lifted.py	2296	prim	f:f'LiveCount{R}'	1	reg
verity_vllm/program/registry/moe.py	49	prim	F32Sat	1	reg
verity_vllm/program/registry/moe.py	91	prim	F32FmaRm	1	reg
verity_vllm/program/registry/moe.py	117	prim	F32Neg	1	reg
verity_vllm/program/registry/moe.py	123	prim	F32BitsShl23	1	reg
verity_vllm/program/registry/moe.py	150	comp	NvExpf	1	reg
verity_vllm/program/registry/moe.py	179	prim	F32IsFinite	1	reg
verity_vllm/program/registry/moe.py	206	comp	RouterArgmaxStep	1	reg
verity_vllm/program/registry/moe.py	220	comp	MoeRouterTopK	1	reg
verity_vllm/program/registry/moe.py	272	comp	MoeRouterTopKNorm	1	reg
verity_vllm/program/registry/moe.py	298	comp	MoeExpertRow	1	reg
verity_vllm/program/registry/moe.py	307	comp	MoeExpertCoordinate	1	reg
verity_vllm/program/registry/moe.py	322	comp	MoeExpertGemm	1	reg
verity_vllm/program/registry/moe.py	330	comp	MoeExpertCoordinateW	1	reg
verity_vllm/program/registry/moe.py	342	comp	MoeExpertGemmW	1	reg
verity_vllm/program/registry/moe.py	357	comp	MoeSumCoordinate	1	reg
verity_vllm/program/registry/moe.py	366	comp	MoeSum	1	reg
verity_vllm/program/registry/moe_pad.py	70	comp	MoeSlotDownCoordinate	1	reg
verity_vllm/program/registry/moe_pad.py	80	comp	MoeSlotDown	1	reg
verity_vllm/program/registry/moe_pad.py	87	comp	MoeExpertBody	1	reg
verity_vllm/program/registry/moe_pad.py	144	comp	LMoeBlock	1	reg
verity_vllm/program/registry/moe_pad.py	189	comp	LMoeFfn	1	reg
verity_vllm/program/registry/moe_pad.py	197	comp	MoeFfnFixed	1	reg
verity_vllm/program/registry/moe_pad.py	256	comp	LMoeBlockL	1	reg
verity_vllm/program/registry/moe_pad.py	263	comp	LMoeFfnL	1	reg
verity_vllm/program/registry/moe_pad.py	270	comp	MoeFfnFixedL	1	reg
verity_vllm/program/registry/pad_prims.py	49	prim	BitAnd	1	reg
verity_vllm/program/registry/pad_prims.py	56	prim	BitNot	1	reg
verity_vllm/program/registry/prims.py	178	prim	Bf16ToF32	1	reg
verity_vllm/program/registry/prims.py	184	prim	F32ToBf16Rn	1	reg
verity_vllm/program/registry/prims.py	194	prim	F2fpBf16	1	reg
verity_vllm/program/registry/prims.py	210	prim	F32Add	1	reg
verity_vllm/program/registry/prims.py	216	prim	F32Mul	1	reg
verity_vllm/program/registry/prims.py	222	prim	F32Fma	1	reg
verity_vllm/program/registry/prims.py	228	prim	F32Div	1	reg
verity_vllm/program/registry/prims.py	234	prim	F32AddFtz	1	reg
verity_vllm/program/registry/prims.py	240	prim	F32SubFtz	1	reg
verity_vllm/program/registry/prims.py	246	prim	F32MulFtz	1	reg
verity_vllm/program/registry/prims.py	252	prim	F32FmaFtz	1	reg
verity_vllm/program/registry/prims.py	258	prim	F32FmaSubFtz	1	reg
verity_vllm/program/registry/prims.py	264	prim	F32Max	1	reg
verity_vllm/program/registry/prims.py	270	prim	GuardNegInfZero	1	reg
verity_vllm/program/registry/prims.py	281	prim	Bf16Add	1	reg
verity_vllm/program/registry/prims.py	287	prim	Bf16AddF2fp	1	reg
verity_vllm/program/registry/prims.py	293	prim	Bf16MulF32	1	reg
verity_vllm/program/registry/prims.py	299	prim	Bf16MulBf16	1	reg
verity_vllm/program/registry/prims.py	321	prim	SiluMulBf16	1	reg
verity_vllm/program/registry/prims.py	329	prim	RopeOut	1	reg
verity_vllm/program/registry/prims.py	338	prim	RopeOutAdd	1	reg
verity_vllm/program/registry/prims.py	376	prim	AmpereBF16TcDot16	1	reg
verity_vllm/program/registry/prims.py	405	prim	MufuEx2Ftz	1	reg
verity_vllm/program/registry/prims.py	412	prim	MufuRcpFtz	1	reg
verity_vllm/program/registry/prims.py	419	prim	Fa2InvSum	1	reg
verity_vllm/program/registry/prims.py	427	prim	MufuSqrtFtz	1	reg
verity_vllm/program/registry/prims.py	434	prim	DivFullRcp	1	reg
verity_vllm/program/registry/prims.py	456	prim	DivFullScaleA	1	reg
verity_vllm/program/registry/prims.py	469	prim	RsqrtApprox	1	reg
verity_vllm/program/registry/prims.py	627	prim	MufuTanh	1	reg
verity_vllm/program/registry/prims.py	670	prim	I32Le	1	reg
verity_vllm/program/registry/prims.py	678	prim	I32Add	1	reg
verity_vllm/program/registry/prims.py	684	prim	I32Eq	1	reg
verity_vllm/program/registry/prims.py	689	prim	SelectF32	1	reg
verity_vllm/program/registry/prims.py	695	prim	SelectBf16	1	reg
verity_vllm/program/registry/prims.py	700	prim	SelectI32	1	reg
verity_vllm/program/registry/prims.py	705	prim	Bf16GtStrict	1	reg
verity_vllm/program/registry/prims.py	733	prim	f:f'GatherBf16x{vocab}'	1	reg
verity_vllm/program/registry/quarantine/collective/allreduce.py	59	comp	AllReduceSumBf16Elem	1	reg
verity_vllm/program/registry/quarantine/collective/allreduce.py	78	comp	AllReduceSumBf16	1	reg
verity_vllm/program/registry/quarantine/ln/gelu_erf.py	13	comp	GeluErf	1	reg
verity_vllm/program/registry/quarantine/ln/gelu_erf_bf16.py	32	prim	GeluErfBf16	1	reg
verity_vllm/program/registry/quarantine/ln/layer_norm_aten.py	136	comp	LayerNormAten	1	reg
verity_vllm/program/registry/quarantine/ov_sampling/gumbel.py	65	comp	GumbelArgmaxStep	1	reg
verity_vllm/program/registry/quarantine/ov_sampling/gumbel.py	80	comp	GumbelArgmaxBf16	1	reg
verity_vllm/program/registry/quarantine/ov_sampling/gumbel.py	99	comp	GumbelArgmaxTempStep	1	reg
verity_vllm/program/registry/quarantine/ov_sampling/gumbel.py	113	comp	GumbelArgmaxTempBf16	1	reg
verity_vllm/program/registry/ref_prims.py	195	prim	F32Sub	1	reg
verity_vllm/program/registry/ref_prims.py	201	prim	F32Sqrt	1	reg
verity_vllm/program/registry/ref_prims.py	210	prim	F32MaxRef	1	reg
verity_vllm/program/registry/ref_prims.py	219	prim	F32GtStrict	1	reg
verity_vllm/program/registry/ref_prims.py	225	prim	F32ExpRn	1	reg
verity_vllm/program/registry/ref_prims.py	231	prim	F32ErfRn	1	reg
verity_vllm/program/registry/ref_prims.py	237	prim	F32TanhRn	1	reg
verity_vllm/program/registry/ref_prims.py	347	comp	DotRef	1	reg
verity_vllm/program/registry/ref_prims.py	366	comp	LinearRef	1	reg
verity_vllm/program/registry/ref_prims.py	389	comp	RMSNormRef	1	reg
verity_vllm/program/registry/ref_prims.py	415	comp	LayerNormRef	1	reg
verity_vllm/program/registry/ref_prims.py	447	comp	GeluRefElem	1	reg
verity_vllm/program/registry/ref_prims.py	475	comp	GeluRef	1	reg
verity_vllm/program/registry/ref_prims.py	484	comp	SiluRefElem	1	reg
verity_vllm/program/registry/ref_prims.py	493	comp	SiluRef	1	reg
verity_vllm/program/registry/ref_prims.py	500	comp	SoftmaxRef	1	reg
verity_vllm/program/registry/ref_prims.py	522	comp	RoPERef	1	reg
verity_vllm/program/registry/ref_prims.py	545	comp	RoPEHeadsRef	1	reg
verity_vllm/program/registry/ref_prims.py	561	comp	EagerAttentionHeadRef	1	reg
verity_vllm/program/registry/ref_prims.py	591	comp	EagerAttentionRef	1	reg
verity_vllm/program/registry/ref_prims.py	617	comp	EmbeddingRef	1	reg
verity_vllm/program/registry/ref_prims.py	629	comp	AddRef	1	reg
verity_vllm/program/registry/ref_prims.py	637	comp	MulRef	1	reg
verity_vllm/program/registry/ref_prims.py	647	comp	ReluRef	1	reg
verity_vllm/program/registry/ref_prims.py	658	comp	RoPEInterleavedRef	1	reg
verity_vllm/program/registry/ref_prims.py	695	comp	RoPEHeadGptJ	1	reg
verity_vllm/program/registry/ref_prims.py	711	comp	RoPEGptJ	1	reg
verity_vllm/program/registry/ref_prims.py	722	prim	I64ToI32	1	reg
verity_vllm/program/registry/ref_prims.py	733	comp	ArgmaxStepF32	1	reg
verity_vllm/program/registry/ref_prims.py	746	comp	ArgmaxRef	1	reg
verity_vllm/program/registry/ref_prims.py	260	prim	f:f'GatherF32x{vocab}'	1	reg
